"id";"item_group_id";"title";"link";"price";"online_only";"description";"condition";"product_type";"google_product_category";"image_link";"availability";"quantity";"featured_product";"shipping_weight";"manufacturer";"brand";"mpn";"gtin"
"MTS-250";"MTS";"Milk Thistle Extract Powder - 250g Pure Powder";"http://www.bulksupplements.com/milk-thistle-80-silybin-30.html";"24.96";"y";"Milk Thistle, or as it is sometimes referred to, Holy Thistle, belongs to the daisy family and has been used for thousands of years. It should be noted that Milk Thistle is not the same thing as milkweed.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_489.jpg";"in stock";"329";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"MTS-250";"849720006745"
"MTS-500";"MTS";"Milk Thistle Extract Powder - 500g Pure Powder";"http://www.bulksupplements.com/milk-thistle-80-silybin-30.html";"42.96";"y";"Milk Thistle, or as it is sometimes referred to, Holy Thistle, belongs to the daisy family and has been used for thousands of years. It should be noted that Milk Thistle is not the same thing as milkweed.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_490.jpg";"in stock";"20";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"MTS-500";"849720006752"
"MTS-1KG";"MTS";"Milk Thistle Extract Powder - 1kg Pure Powder";"http://www.bulksupplements.com/milk-thistle-80-silybin-30.html";"70.96";"y";"Milk Thistle, or as it is sometimes referred to, Holy Thistle, belongs to the daisy family and has been used for thousands of years. It should be noted that Milk Thistle is not the same thing as milkweed.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_491.jpg";"in stock";"38";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"MTS-1KG";"849720006769"
"MTS-5KG";"MTS";"Milk Thistle Extract Powder - 5kg Pure Powder";"http://www.bulksupplements.com/milk-thistle-80-silybin-30.html";"322.96";"y";"Milk Thistle, or as it is sometimes referred to, Holy Thistle, belongs to the daisy family and has been used for thousands of years. It should be noted that Milk Thistle is not the same thing as milkweed.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_492.jpg";"in stock";"4998";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"MTS-5KG";"849720010933"
"MTS-25KG";"MTS";"Milk Thistle Extract Powder - 25kg Pure Powder";"http://www.bulksupplements.com/milk-thistle-80-silybin-30.html";"1451.96";"y";"Milk Thistle, or as it is sometimes referred to, Holy Thistle, belongs to the daisy family and has been used for thousands of years. It should be noted that Milk Thistle is not the same thing as milkweed.";"new";"BulkSupplements > Products by Goal > Digestive Support";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_493.jpg";"in stock";"28";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"MTS-25KG";"849720010315"
"RCE-100";"RCE";"Red Clover Extract Powder - 100g Pure Powder";"http://www.bulksupplements.com/red-clover-extract.html";"11.96";"y";"Red Clover is a perennial plant which is seen throughout Asia and Europe and it has recently been brought to North America. Red Clover is known for providing support for both the respiratory and circulatory systems. The skin may also make use of Red Clover for cleansing and strengthening purposes.";"new";"BulkSupplements > Products by Goal";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_2_47.png";"in stock";"88";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"RCE-100";"849720008169"
"RCE-250";"RCE";"Red Clover Extract Powder - 250g Pure Powder";"http://www.bulksupplements.com/red-clover-extract.html";"15.96";"y";"Red Clover is a perennial plant which is seen throughout Asia and Europe and it has recently been brought to North America. Red Clover is known for providing support for both the respiratory and circulatory systems. The skin may also make use of Red Clover for cleansing and strengthening purposes.";"new";"BulkSupplements > Products by Goal";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_2_48.png";"in stock";"58";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"RCE-250";"849720008176"
"RCE-500";"RCE";"Red Clover Extract Powder - 500g Pure Powder";"http://www.bulksupplements.com/red-clover-extract.html";"24.96";"y";"Red Clover is a perennial plant which is seen throughout Asia and Europe and it has recently been brought to North America. Red Clover is known for providing support for both the respiratory and circulatory systems. The skin may also make use of Red Clover for cleansing and strengthening purposes.";"new";"BulkSupplements > Products by Goal";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_2_49.png";"in stock";"37";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"RCE-500";"849720008183"
"RCE-1KG";"RCE";"Red Clover Extract Powder - 1kg Pure Powder";"http://www.bulksupplements.com/red-clover-extract.html";"37.96";"y";"Red Clover is a perennial plant which is seen throughout Asia and Europe and it has recently been brought to North America. Red Clover is known for providing support for both the respiratory and circulatory systems. The skin may also make use of Red Clover for cleansing and strengthening purposes.";"new";"BulkSupplements > Products by Goal";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_2_50.png";"in stock";"30";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"RCE-1KG";"849720008190"
"RCE-5KG";"RCE";"Red Clover Extract Powder - 5kg Pure Powder";"http://www.bulksupplements.com/red-clover-extract.html";"161.96";"y";"Red Clover is a perennial plant which is seen throughout Asia and Europe and it has recently been brought to North America. Red Clover is known for providing support for both the respiratory and circulatory systems. The skin may also make use of Red Clover for cleansing and strengthening purposes.";"new";"BulkSupplements > Products by Goal";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_2_51.png";"in stock";"10";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"RCE-5KG";"849720018304"
"RCE-25KG";"RCE";"Red Clover Extract Powder - 25kg Pure Powder";"http://www.bulksupplements.com/red-clover-extract.html";"431.96";"y";"Red Clover is a perennial plant which is seen throughout Asia and Europe and it has recently been brought to North America. Red Clover is known for providing support for both the respiratory and circulatory systems. The skin may also make use of Red Clover for cleansing and strengthening purposes.";"new";"BulkSupplements > Products by Goal";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/a/m/amazonbag_2_52.png";"out of stock";"0";"no";"55.12 kilograms";"BulkSupplements";"BulkSupplements";"RCE-25KG";""
"RRR-100";"RRR";"Rhodiola Rosea 3% Rosavin - 100g Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-rosavin.html";"22.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_339.jpg";"in stock";"120";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"RRR-100";"849720008121"
"RRR-250";"RRR";"Rhodiola Rosea 3% Rosavin - 250g Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-rosavin.html";"42.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_340.jpg";"in stock";"160";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"RRR-250";"849720008138"
"RRR-500";"RRR";"Rhodiola Rosea 3% Rosavin - 500g Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-rosavin.html";"78.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_341.jpg";"in stock";"101";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"RRR-500";"849720008145"
"RRR-1KG";"RRR";"Rhodiola Rosea 3% Rosavin - 1kg Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-rosavin.html";"145.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_342.jpg";"in stock";"19";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"RRR-1KG";"849720008152"
"RRR-5KG";"RRR";"Rhodiola Rosea 3% Rosavin - 5kg Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-rosavin.html";"634.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_343.jpg";"in stock";"4999";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"RRR-5KG";"849720009937"
"RRR-25KG";"RRR";"Rhodiola Rosea 3% Rosavin - 25kg Pure Powder";"http://www.bulksupplements.com/rhodiola-rosea-3-rosavin.html";"2647.96";"y";"Rhodiola Rosea is a plant distinguished by its tendency to grow in colder climates, such as the Rocky Mountains and certain arctic regions. It contains 17 different amino acids that are all necessary in promoting vital bodily functions.";"new";"BulkSupplements > Products by Goal > Mental Wellness";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_1_344.jpg";"out of stock";"0";"no";"57.42 kilograms";"BulkSupplements";"BulkSupplements";"RRR-25KG";"849720009920"
"SLE-100";"SLE";"Senna Leaf Extract - 100g Pure Powder";"http://www.bulksupplements.com/senna-leaf-extract-10-1.html";"11.96";"y";"Senna grows in Arabic nations predominately, but can also be found in Africa and India.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_251.jpg";"in stock";"123";"no";"0.22 kilograms";"BulkSupplements";"BulkSupplements";"SLE-100";"849720006035"
"SLE-250";"SLE";"Senna Leaf Extract - 250g Pure Powder";"http://www.bulksupplements.com/senna-leaf-extract-10-1.html";"16.96";"y";"Senna grows in Arabic nations predominately, but can also be found in Africa and India.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_252.jpg";"in stock";"34";"no";"0.55 kilograms";"BulkSupplements";"BulkSupplements";"SLE-250";"849720007209"
"SLE-500";"SLE";"Senna Leaf Extract - 500g Pure Powder";"http://www.bulksupplements.com/senna-leaf-extract-10-1.html";"25.96";"y";"Senna grows in Arabic nations predominately, but can also be found in Africa and India.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_253.jpg";"in stock";"26";"no";"1.10 kilograms";"BulkSupplements";"BulkSupplements";"SLE-500";"849720007216"
"SLE-1KG";"SLE";"Senna Leaf Extract - 1kg Pure Powder";"http://www.bulksupplements.com/senna-leaf-extract-10-1.html";"39.96";"y";"Senna grows in Arabic nations predominately, but can also be found in Africa and India.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_254.jpg";"in stock";"10";"no";"2.21 kilograms";"BulkSupplements";"BulkSupplements";"SLE-1KG";"849720007223"
"SLE-5KG";"SLE";"Senna Leaf Extract - 5kg Pure Powder";"http://www.bulksupplements.com/senna-leaf-extract-10-1.html";"170.96";"y";"Senna grows in Arabic nations predominately, but can also be found in Africa and India.";"new";"BulkSupplements > Products by Category > Herbal Extracts";"Health & Beauty > Health Care > Fitness & Nutrition > Vitamins & Supplements";"http://www.bulksupplements.com/media/catalog/product/b/a/bagresize_6_255.jpg";"in stock";"49999";"no";"11.02 kilograms";"BulkSupplements";"BulkSupplements";"SLE-5KG";"849720014009"
